indicator_code,indicator_name,year,age_group,sex,indicator_value
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1977,18+  years,Both sexes,20.2
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1991,18+  years,Both sexes,21.6
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1992,18+  years,Both sexes,21.7
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1993,18+  years,Both sexes,21.7
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1994,18+  years,Both sexes,21.8
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2007,18+  years,Both sexes,22.8
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2008,18+  years,Both sexes,22.9
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2009,18+  years,Both sexes,22.9
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2010,18+  years,Both sexes,23
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2011,18+  years,Both sexes,23
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1975,18+  years,Female,20.5
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1976,18+  years,Female,20.6
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1977,18+  years,Female,20.7
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1991,18+  years,Female,22.1
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1992,18+  years,Female,22.1
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1993,18+  years,Female,22.2
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1994,18+  years,Female,22.3
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2007,18+  years,Female,23.4
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2008,18+  years,Female,23.5
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2009,18+  years,Female,23.5
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2010,18+  years,Female,23.6
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1975,18+  years,Male,19.5
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1976,18+  years,Male,19.6
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1977,18+  years,Male,19.7
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1991,18+  years,Male,21.1
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1992,18+  years,Male,21.2
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1993,18+  years,Male,21.2
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1986,18+  years,Male,17.1
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1985,18+  years,Male,17.2
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2005,18+  years,Female,11.9
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2004,18+  years,Female,12.1
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2003,18+  years,Female,12.3
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2002,18+  years,Female,12.5
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2005,18+  years,Both sexes,12.7
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2004,18+  years,Both sexes,12.9
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2003,18+  years,Both sexes,13.1
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2005,18+  years,Both sexes,12.6
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2004,18+  years,Both sexes,12.8
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2003,18+  years,Both sexes,13
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2002,18+  years,Both sexes,13.2
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1988,18+  years,Both sexes,16.1
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",1988,18+  years,Male,16.7
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",2002,18+  years,Male,14.2
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2005,18+  years,Female,11.7
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2004,18+  years,Female,11.9
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2003,18+  years,Female,12.1
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2002,18+  years,Female,12.3
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1988,18+  years,Female,15.3
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1987,18+  years,Female,15.6
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1986,18+  years,Female,15.8
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1985,18+  years,Female,16.1
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),1994,18+  years,Male,21.3
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2007,18+  years,Male,22.2
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2008,18+  years,Male,22.3
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2009,18+  years,Male,22.3
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),2010,18+  years,Male,22.4
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1975,18+  years,Both sexes,20
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1976,18+  years,Both sexes,20.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1977,18+  years,Both sexes,20.2
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1991,18+  years,Both sexes,21.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1992,18+  years,Both sexes,21.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1993,18+  years,Both sexes,21.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1994,18+  years,Both sexes,21.7
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2007,18+  years,Both sexes,22.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2008,18+  years,Both sexes,22.7
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2009,18+  years,Both sexes,22.7
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2010,18+  years,Both sexes,22.8
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1975,18+  years,Female,20.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1976,18+  years,Female,20.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1977,18+  years,Female,20.7
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1991,18+  years,Female,22
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1992,18+  years,Female,22.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1993,18+  years,Female,22.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1994,18+  years,Female,22.2
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2007,18+  years,Female,23.2
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2008,18+  years,Female,23.3
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2009,18+  years,Female,23.3
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2010,18+  years,Female,23.4
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1975,18+  years,Male,19.4
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1976,18+  years,Male,19.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1977,18+  years,Male,19.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1991,18+  years,Male,21
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1992,18+  years,Male,21
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1993,18+  years,Male,21.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1994,18+  years,Male,21.2
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2007,18+  years,Male,22
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2008,18+  years,Male,22.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2009,18+  years,Male,22.1
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2010,18+  years,Male,22.2
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1988,18+  years,Male,9.5
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1989,18+  years,Male,9.9
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1990,18+  years,Male,10.2
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1991,18+  years,Male,10.5
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2004,18+  years,Male,15.4
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2005,18+  years,Male,15.9
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2006,18+  years,Male,16.3
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2007,18+  years,Male,16.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1988,18+  years,Female,17.1
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1989,18+  years,Female,17.6
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1990,18+  years,Female,18.2
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1991,18+  years,Female,18.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2004,18+  years,Female,26.9
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2005,18+  years,Female,27.7
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2006,18+  years,Female,28.4
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2007,18+  years,Female,29.2
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1988,18+  years,Both sexes,13.4
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1989,18+  years,Both sexes,13.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1990,18+  years,Both sexes,14.3
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",1991,18+  years,Both sexes,14.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2004,18+  years,Both sexes,21.2
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2005,18+  years,Both sexes,21.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2006,18+  years,Both sexes,22.4
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",2007,18+  years,Both sexes,23
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1987,18+  years,Both sexes,11.7
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1988,18+  years,Both sexes,12.1
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1989,18+  years,Both sexes,12.5
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1990,18+  years,Both sexes,12.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1991,18+  years,Both sexes,13.3
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2004,18+  years,Both sexes,18.8
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2005,18+  years,Both sexes,19.3
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2006,18+  years,Both sexes,19.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2007,18+  years,Both sexes,20.4
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1987,18+  years,Female,14.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1988,18+  years,Female,15.4
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1989,18+  years,Female,15.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1990,18+  years,Female,16.4
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1991,18+  years,Female,16.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2004,18+  years,Female,23.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2005,18+  years,Female,24.5
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2006,18+  years,Female,25.2
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2007,18+  years,Female,25.9
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1987,18+  years,Male,8.5
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1988,18+  years,Male,8.8
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1989,18+  years,Male,9.1
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1990,18+  years,Male,9.4
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",1991,18+  years,Male,9.7
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2004,18+  years,Male,13.8
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2005,18+  years,Male,14.2
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2006,18+  years,Male,14.6
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",2007,18+  years,Male,15.1
CHOL_02,Raised total cholesterol (>= 5.0 mmol/L) (age-standardized estimate),2008,25+ years,Male,
CHOL_02,Raised total cholesterol (>= 5.0 mmol/L) (age-standardized estimate),2008,25+ years,Both sexes,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1990,20+ years,Male,21.3
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1991,20+ years,Male,21.4
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1992,20+ years,Male,21.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1993,20+ years,Male,21.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2007,20+ years,Male,22.8
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1992,20+ years,Female,22.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1993,20+ years,Female,22.5
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1994,20+ years,Female,22.6
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),1995,20+ years,Female,22.7
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2009,20+ years,Female,23.6
CHOL_04,Mean Total Cholesterol (crude estimate),1985,25+ years,Male,4
CHOL_04,Mean Total Cholesterol (crude estimate),1986,25+ years,Male,4
CHOL_04,Mean Total Cholesterol (crude estimate),1987,25+ years,Male,4
CHOL_04,Mean Total Cholesterol (crude estimate),1988,25+ years,Male,3.9
CHOL_04,Mean Total Cholesterol (crude estimate),2002,25+ years,Male,3.7
CHOL_04,Mean Total Cholesterol (crude estimate),2003,25+ years,Male,3.7
CHOL_04,Mean Total Cholesterol (crude estimate),2004,25+ years,Male,3.7
CHOL_04,Mean Total Cholesterol (crude estimate),2005,25+ years,Male,3.8
CHOL_04,Mean Total Cholesterol (crude estimate),1980,25+ years,Female,4.6
CHOL_04,Mean Total Cholesterol (crude estimate),1981,25+ years,Female,4.6
CHOL_04,Mean Total Cholesterol (crude estimate),1982,25+ years,Female,4.5
CHOL_04,Mean Total Cholesterol (crude estimate),1983,25+ years,Female,4.5
CHOL_04,Mean Total Cholesterol (crude estimate),1996,25+ years,Female,4.1
CHOL_04,Mean Total Cholesterol (crude estimate),1997,25+ years,Female,4.1
CHOL_04,Mean Total Cholesterol (crude estimate),1998,25+ years,Female,4.1
CHOL_04,Mean Total Cholesterol (crude estimate),1999,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1983,25+ years,Male,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1984,25+ years,Male,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1985,25+ years,Male,4
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1986,25+ years,Male,4
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1987,25+ years,Male,4
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2000,25+ years,Male,3.7
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2001,25+ years,Male,3.7
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2002,25+ years,Male,3.7
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2003,25+ years,Male,3.8
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1984,25+ years,Female,4.5
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1985,25+ years,Female,4.5
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1986,25+ years,Female,4.4
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1987,25+ years,Female,4.4
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2001,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2002,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2003,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2004,25+ years,Female,4.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1992,25+ years,Female,5.3
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1993,25+ years,Female,5.3
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1994,25+ years,Female,5.4
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1995,25+ years,Female,5.4
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),2008,25+ years,Female,5.5
