indicator_code,indicator_name,year,age_group,sex,cause_code,cause_name,indicator_value
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE064,Stomach cancer,3.74475
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE065,Colon and rectum cancers,3.70866
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE066,Liver cancer,12.28603
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE079,Other neoplasms,3.92341
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE080,Diabetes mellitus,51.95392
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE081,"Endocrine, blood, immune disorders",16.79608
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE082,Mental and behavioral disorders,1.18361
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE094,Neurological conditions,25.78335
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE117,Respiratory diseases,43.15136
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE118,Chronic obstructive pulmonary disease,19.18809
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE119,Asthma,13.62988
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE120,Other respiratory diseases,10.33339
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE141,Neural tube defects,1.68536
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE142,Cleft lip and cleft palate,0.04467
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE143,Down's syndrome,0.55852
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE144,Congenital heart anomalies,2.7703
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE162,Interpersonal violence,10.77379
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE163,Collective violence and legal intervention,0.44816
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE000,All Causes,1685.56837
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE001,Communicable & other Group I,866.19223
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE019,Acute hepatitis B,6.48752
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE020,Acute hepatitis C,0.90031
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE021,Parasitic and vector diseases,67.50679
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE022,Malaria,60.78032
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE039,Lower respiratory infections,289.22355
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE040,Upper respiratory infections,0.66607
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE042,Maternal conditions,27.99922
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE049,Neonatal conditions,68.91916
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE067,Pancreas cancer,2.19484
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE068,"Trachea, bronchus, lung cancers",1.15132
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE069,Melanoma and other skin cancers,1.13318
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE070,Breast cancer,15.30771
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE094,Neurological conditions,30.23657
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE095,Alzheimer's disease and other dementias,5.03251
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE096,Parkinson's disease,4.27725
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE097,Epilepsy,15.03004
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE098,Multiple sclerosis,0.24203
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE121,Digestive diseases,113.98588
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE123,Cirrhosis of the liver,40.78808
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE124,Appendicitis,7.71771
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE145,Other chromosomal anomalies,0.39628
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE146,Other congenital anomalies,3.82055
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE151,Injuries,145.63293
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Both sexes,GHE152,Unintentional injuries,116.55111
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE002,Infectious and parasitic diseases,419.58984
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE003,Tuberculosis,26.17147
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE004,STDs excluding HIV,3.57058
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE010,HIV/AIDS,156.52146
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE023,Trypanosomiasis,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE024,Chagas disease,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE025,Schistosomiasis,3.6751
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE026,Leishmaniasis,1.19817
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE050,Preterm birth complications,32.73039
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE051,Birth asphyxia and birth trauma,30.62844
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE052,Neonatal sepsis and infections,12.97145
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE053,Other neonatal conditions,1.97752
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE071,Cervix uteri cancer,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE072,Corpus uteri cancer,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE073,Ovary cancer,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE074,Prostate cancer,68.41487
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE098,Multiple sclerosis,0.20883
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE101,Other neurological conditions,7.98085
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE110,Cardiovascular diseases,258.86738
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE111,Rheumatic heart disease,6.37948
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE112,Hypertensive heart disease,8.48918
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE125,Other digestive diseases,56.55794
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE126,Genitourinary diseases,27.67706
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE127,Kidney diseases,12.53457
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE128,Hyperplasia of prostate,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE153,Road injury,46.73223
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE154,Poisonings,2.84873
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE155,Falls,34.27549
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Male,GHE156,"Fire, heat and hot substances",23.82842
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE011,Diarrhoeal diseases,69.98288
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE012,Childhood-cluster diseases,10.95291
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE013,Whooping cough,2.91782
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE014,Diphtheria,0.27429
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE027,Lymphatic filariasis,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE028,Onchocerciasis,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE029,Leprosy,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE030,Dengue,0.25454
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE055,Protein-energy malnutrition,37.61449
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE061,Malignant neoplasms,96.97032
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE075,Bladder cancer,0.75741
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE076,"Lymphomas, multiple myeloma",4.38963
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE077,Leukaemia,1.62074
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE078,Other malignant neoplasms,10.02113
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE112,Hypertensive heart disease,24.3805
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE113,Ischaemic heart disease,88.90043
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE114,Stroke,128.25015
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE115,"Cardiomyopathy, myocarditis, endocarditis",9.34619
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE116,Other circulatory diseases,15.02693
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE129,Urolithiasis,0.23239
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE130,Other genitourinary diseases,7.35736
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE132,Gynecological diseases,0.28428
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE134,Musculoskeletal diseases,5.43704
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE157,Drowning,4.29414
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE158,Exposure to forces of nature,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE159,Other unintentional injuries,18.75985
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2012,,Female,GHE160,Intentional injuries,14.3547
GBD_DALYRTAGE,"Age-standardized DALYs (per 100,000)",2000,,,GHE060,Noncommunicable diseases,30224.33008
GBD_DALYRTAGE,"Age-standardized DALYs (per 100,000)",2012,,,GHE000,All Causes,84764.25
WHS2_126,Distribution of years of life lost by major cause group,2000,,,GHE001,Communicable & other Group I,80
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE001,Communicable & other Group I,1226.22553
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE013,Whooping cough,3.66158
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE015,Measles,89.91113
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE020,Acute hepatitis C,0.77254
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE022,Malaria,113.34328
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE029,Leprosy,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE031,Trachoma,0
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE042,Maternal conditions,48.7791
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE050,Preterm birth complications,33.94757
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE055,Protein-energy malnutrition,52.86911
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE061,Malignant neoplasms,118.46159
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE068,"Trachea, bronchus, lung cancers",1.3375
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE070,Breast cancer,16.58636
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE077,Leukaemia,1.87263
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE079,Other neoplasms,4.1674
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE095,Alzheimer's disease and other dementias,4.33116
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE097,Epilepsy,15.94556
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE114,Stroke,129.42808
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE116,Other circulatory diseases,17.4363
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE123,Cirrhosis of the liver,40.00476
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE125,Other digestive diseases,50.23292
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE130,Other genitourinary diseases,8.76571
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE134,Musculoskeletal diseases,3.96613
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE146,Other congenital anomalies,3.97398
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE152,Unintentional injuries,117.0139
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE159,Other unintentional injuries,24.24873
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Both sexes,GHE161,Self-harm,6.38414
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Male,GHE002,Infectious and parasitic diseases,664.35899
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Male,GHE004,STDs excluding HIV,5.07842
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Male,GHE016,Tetanus,3.81004
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Male,GHE018,Encephalitis,3.87836
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Male,GHE025,Schistosomiasis,5.19089
